City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Year
peyongchang,skating,figure skating,bradie tennell,usa,women,team,bronze,2018
peyongchang,skating,short track speed skating,samuel girard,can,men,1000m,gold,2018
peyongchang,skating,short track speed skating,john-henry krueger,usa,men,1000m,silver,2018
peyongchang,skating,short track speed skating,yira seo,kor,men,1000m,bronze,2018
peyongchang,skating,short track speed skating,lim hyojun,kor,men,1500m,gold,2018
peyongchang,skating,short track speed skating,sjinkie knegt,ned,men,1500m,silver,2018
peyongchang,skating,short track speed skating,semen elistratov,rus,men,1500m,bronze,2018
peyongchang,skating,short track speed skating,bence olah,hun,men,5000m relay,gold,2018
peyongchang,skating,short track speed skating,csaba burjan,hun,men,5000m relay,gold,2018
peyongchang,skating,short track speed skating,shaoang liu,hun,men,5000m relay,gold,2018
peyongchang,skating,short track speed skating,shaolin sandor liu,hun,men,5000m relay,gold,2018
peyongchang,skating,short track speed skating,viktor knoch,hun,men,5000m relay,gold,2018
peyongchang,skating,short track speed skating,chen dequan,chn,men,5000m relay,silver,2018
peyongchang,skating,short track speed skating,han tianyu,chn,men,5000m relay,silver,2018
peyongchang,skating,short track speed skating,ren ziwei,chn,men,5000m relay,silver,2018
peyongchang,skating,short track speed skating,wu dajing,chn,men,5000m relay,silver,2018
peyongchang,skating,short track speed skating,xu hongzhi,chn,men,5000m relay,silver,2018
peyongchang,skating,short track speed skating,charle cournoyer,can,men,5000m relay,bronze,2018
peyongchang,skating,short track speed skating,charles hamelin,can,men,5000m relay,bronze,2018
peyongchang,skating,short track speed skating,francois hamelin,can,men,5000m relay,bronze,2018
peyongchang,skating,short track speed skating,pascal dion,can,men,5000m relay,bronze,2018
peyongchang,skating,short track speed skating,samuel girard,can,men,5000m relay,bronze,2018
peyongchang,skating,short track speed skating,wu dajing,chn,men,500m,gold,2018
peyongchang,skating,short track speed skating,hwang daeheon,kor,men,500m,silver,2018
peyongchang,skating,short track speed skating,lim hyojun,kor,men,500m,bronze,2018
peyongchang,skating,short track speed skating,suzanne schulting,ned,women,1000m,gold,2018
peyongchang,skating,short track speed skating,kim boutin,can,women,1000m,silver,2018
peyongchang,skating,short track speed skating,arianna fontana,ita,women,1000m,bronze,2018
peyongchang,skating,short track speed skating,choi minjeong,kor,women,1500m,gold,2018
peyongchang,skating,short track speed skating,li jinyu,chn,women,1500m,silver,2018
peyongchang,skating,short track speed skating,kim boutin,can,women,1500m,bronze,2018
peyongchang,skating,short track speed skating,choi minjeong,kor,women,3000m relay,gold,2018
peyongchang,skating,short track speed skating,kim alang,kor,women,3000m relay,gold,2018
peyongchang,skating,short track speed skating,kim yejin,kor,women,3000m relay,gold,2018
peyongchang,skating,short track speed skating,lee yubin,kor,women,3000m relay,gold,2018
peyongchang,skating,short track speed skating,shim sukhee,kor,women,3000m relay,gold,2018
peyongchang,skating,short track speed skating,arianna fontana,ita,women,3000m relay,silver,2018
peyongchang,skating,short track speed skating,cecilia maffei,ita,women,3000m relay,silver,2018
peyongchang,skating,short track speed skating,cynthia mascitto,ita,women,3000m relay,silver,2018
peyongchang,skating,short track speed skating,lucia peretti,ita,women,3000m relay,silver,2018
peyongchang,skating,short track speed skating,martina valcepina,ita,women,3000m relay,silver,2018
peyongchang,skating,short track speed skating,jorien ter mors,ned,women,3000m relay,bronze,2018
peyongchang,skating,short track speed skating,jorien ter mors,ned,women,3000m relay,bronze,2018
peyongchang,skating,short track speed skating,rianne de vries,ned,women,3000m relay,bronze,2018
peyongchang,skating,short track speed skating,suzanne schulting,ned,women,3000m relay,bronze,2018
peyongchang,skating,short track speed skating,yara van kerkhof,ned,women,3000m relay,bronze,2018
peyongchang,skating,short track speed skating,arianna fontana,ita,women,500m,gold,2018
peyongchang,skating,short track speed skating,yara van kerkhof,ned,women,500m,silver,2018
peyongchang,skating,short track speed skating,kim boutin,can,women,500m,bronze,2018
peyongchang,skating,speed skating,ted-jan bloemen,can,men,10000m,gold,2018
peyongchang,skating,speed skating,jorrit bergsma,ned,men,10000m,silver,2018
peyongchang,skating,speed skating,nicola tumolero,ita,men,10000m,bronze,2018
peyongchang,skating,speed skating,kjeld nuis,ned,men,1000m,gold,2018
peyongchang,skating,speed skating,havard lorentzen,nor,men,1000m,silver,2018
peyongchang,skating,speed skating,kim tae-yun,kor,men,1000m,bronze,2018
peyongchang,skating,speed skating,kjeld nuis,ned,men,1500m,gold,2018
peyongchang,skating,speed skating,patrick roest,ned,men,1500m,silver,2018
peyongchang,skating,speed skating,kim min seok,kor,men,1500m,bronze,2018
peyongchang,skating,speed skating,sven kramer,ned,men,5000m,gold,2018
peyongchang,skating,speed skating,ted-jan bloemen,can,men,5000m,silver,2018
peyongchang,skating,speed skating,sverre lunde pedersen,nor,men,5000m,bronze,2018
peyongchang,skating,speed skating,havard lorentzen,nor,men,500m,gold,2018
peyongchang,skating,speed skating,min kyu cha,kor,men,500m,silver,2018
peyongchang,skating,speed skating,tingyu gao,chn,men,500m,bronze,2018
peyongchang,skating,speed skating,havard bokko,nor,men,team pursuit,gold,2018
peyongchang,skating,speed skating,sindre henriksen,nor,men,team pursuit,gold,2018
peyongchang,skating,speed skating,sverre lunde pedersen,nor,men,team pursuit,gold,2018
peyongchang,skating,speed skating,simen spieler nilsen,nor,men,team pursuit,gold,2018
peyongchang,skating,speed skating,lee seung-hoon,kor,men,team pursuit,silver,2018
peyongchang,skating,speed skating,chung jaewon,kor,men,team pursuit,silver,2018
peyongchang,skating,speed skating,kim min seok,kor,men,team pursuit,silver,2018
peyongchang,skating,speed skating,joo hyong-jun,kor,men,team pursuit,silver,2018
peyongchang,skating,speed skating,koen verweij,nld,men,team pursuit,bronze,2018
peyongchang,skating,speed skating,patrick roest,nld,men,team pursuit,bronze,2018
peyongchang,skating,speed skating,sven kramer,nld,men,team pursuit,bronze,2018
peyongchang,skating,speed skating,jan blokhuijsen,nld,men,team pursuit,bronze,2018
peyongchang,skating,speed skating,jorien ter mors,ned,women,1000m,gold,2018
peyongchang,skating,speed skating,nao kodaira,jpn,women,1000m,silver,2018
peyongchang,skating,speed skating,miho takagi,jpn,women,1000m,bronze,2018
peyongchang,skating,speed skating,ireen wust,ned,women,1500m,gold,2018
peyongchang,skating,speed skating,miho takagi,jpn,women,1500m,silver,2018
peyongchang,skating,speed skating,marrit leenstra,ned,women,1500m,bronze,2018
peyongchang,skating,speed skating,carlijn achtereekte,ned,women,3000m,gold,2018
peyongchang,skating,speed skating,ireen wust,ned,women,3000m,silver,2018
peyongchang,skating,speed skating,antoinette de jong,ned,women,3000m,bronze,2018
peyongchang,skating,speed skating,esmee visser,ned,women,5000m,gold,2018
peyongchang,skating,speed skating,martina sablikova,cze,women,5000m,silver,2018
peyongchang,skating,speed skating,natalia voronina,rus,women,5000m,bronze,2018
peyongchang,skating,speed skating,nao kodaira,jpn,women,500m,gold,2018
peyongchang,skating,speed skating,lee sang-hwa,kor,women,500m,silver,2018
peyongchang,skating,speed skating,karolina erbanova,cze,women,500m,bronze,2018
peyongchang,skating,speed skating,miho takagi,jpn,women,team pursuit,gold,2018
peyongchang,skating,speed skating,ayaka kikuchi,jpn,women,team pursuit,gold,2018
peyongchang,skating,speed skating,ayano sato,jpn,women,team pursuit,gold,2018
peyongchang,skating,speed skating,nana takagi,jpn,women,team pursuit,gold,2018
peyongchang,skating,speed skating,marrit leenstra,ned,women,team pursuit,silver,2018
peyongchang,skating,speed skating,jorien ter mors,ned,women,team pursuit,silver,2018
peyongchang,skating,speed skating,lotte van beek,ned,women,team pursuit,silver,2018
peyongchang,skating,speed skating,ireen wust,ned,women,team pursuit,silver,2018
peyongchang,skating,speed skating,antoinette de jong,ned,women,team pursuit,silver,2018
peyongchang,skating,speed skating,heather bergsma,usa,women,team pursuit,bronze,2018
peyongchang,skating,speed skating,brittany bowe,usa,women,team pursuit,bronze,2018
peyongchang,skating,speed skating,mia manganello,usa,women,team pursuit,bronze,2018
peyongchang,skating,speed skating,carlijn schoutens,usa,women,team pursuit,bronze,2018
peyongchang,skiing,alpine skiing,aksel lund svindal,nor,men,downhill,gold,2018
peyongchang,skiing,alpine skiing,kjetil jansrud,nor,men,downhill,silver,2018
peyongchang,skiing,alpine skiing,beat feuz,sui,men,downhill,bronze,2018
peyongchang,skiing,alpine skiing,marcel hirscher,aut,men,giant slalom,gold,2018
peyongchang,skiing,alpine skiing,henrik kristoffersen,nor,men,giant slalom,silver,2018
peyongchang,skiing,alpine skiing,alexis pinturault,fra,men,giant slalom,bronze,2018
peyongchang,skiing,alpine skiing,andre myhrer,swe,men,slalom,gold,2018
peyongchang,skiing,alpine skiing,ramon zenhaeusern,sui,men,slalom,silver,2018
peyongchang,skiing,alpine skiing,michael matt,aut,men,slalom,bronze,2018
peyongchang,skiing,alpine skiing,marcel hirscher,aut,men,super combined,gold,2018
peyongchang,skiing,alpine skiing,alexis pinturault,fra,men,super combined,silver,2018
peyongchang,skiing,alpine skiing,victor muffat-jeandet,fra,men,super combined,bronze,2018
peyongchang,skiing,alpine skiing,matthias mayer,aut,men,super-g,gold,2018
peyongchang,skiing,alpine skiing,beat feuz,sui,men,super-g,silver,2018
peyongchang,skiing,alpine skiing,kjetil jansrud,nor,men,super-g,bronze,2018
peyongchang,skiing,alpine skiing,sofia goggia,ita,women,downhill,gold,2018
peyongchang,skiing,alpine skiing,ragnhild mowinckel,nor,women,downhill,silver,2018
peyongchang,skiing,alpine skiing,lindsey vonn,usa,women,downhill,bronze,2018
peyongchang,skiing,alpine skiing,mikaela shiffrin,usa,women,giant slalom,gold,2018
peyongchang,skiing,alpine skiing,ragnhild mowinckel,nor,women,giant slalom,silver,2018
peyongchang,skiing,alpine skiing,federica brignone,ita,women,giant slalom,bronze,2018
peyongchang,skiing,alpine skiing,frida hansdotter,swe,women,slalom,gold,2018
peyongchang,skiing,alpine skiing,wendy holdener,sui,women,slalom,silver,2018
peyongchang,skiing,alpine skiing,katharina gallhuber,aut,women,slalom,bronze,2018
peyongchang,skiing,alpine skiing,michelle gisin,sui,women,super combined,gold,2018
peyongchang,skiing,alpine skiing,mikaela shiffrin,usa,women,super combined,silver,2018
peyongchang,skiing,alpine skiing,wendy holdener,sui,women,super combined,bronze,2018
peyongchang,skiing,alpine skiing,ester ledecka,cze,women,super-g,gold,2018
peyongchang,skiing,alpine skiing,anna veith,aut,women,super-g,silver,2018
peyongchang,skiing,alpine skiing,tina weirather,lie,women,super-g,bronze,2018
peyongchang,skiing,cross country skiing,dario¾cologna,sui,men,15km,gold,2018
peyongchang,skiing,cross country skiing,simen hegstad¾krueger,nor,men,15km,silver,2018
peyongchang,skiing,cross country skiing,denis spitsov,rus,men,15km,bronze,2018
peyongchang,skiing,cross country skiing,didrik toenseth,nor,men,4x10km relay,gold,2018
peyongchang,skiing,cross country skiing,martin johnsrud sundby,nor,men,4x10km relay,gold,2018
peyongchang,skiing,cross country skiing,simen hegstad krueger,nor,men,4x10km relay,gold,2018
peyongchang,skiing,cross country skiing,johannes hoesflot klaebo,nor,men,4x10km relay,gold,2018
peyongchang,skiing,cross country skiing,andrey larkov,rus,men,4x10km relay,silver,2018
peyongchang,skiing,cross country skiing,alexander bolshunov,rus,men,4x10km relay,silver,2018
peyongchang,skiing,cross country skiing,alexey chervotkin,rus,men,4x10km relay,silver,2018
peyongchang,skiing,cross country skiing,denis spitsov,rus,men,4x10km relay,silver,2018
peyongchang,skiing,cross country skiing,jean marc gaillard,fra,men,4x10km relay,bronze,2018
peyongchang,skiing,cross country skiing,maurice manificat,fra,men,4x10km relay,bronze,2018
peyongchang,skiing,cross country skiing,clement parisse,fra,men,4x10km relay,bronze,2018
peyongchang,skiing,cross country skiing,adrien backscheider,fra,men,4x10km relay,bronze,2018
peyongchang,skiing,cross country skiing,iivo niskanen,fin,men,50km,gold,2018
peyongchang,skiing,cross country skiing,alexander bolshunov,rus,men,50km,silver,2018
peyongchang,skiing,cross country skiing,andrey larkov,rus,men,50km,bronze,2018
peyongchang,skiing,cross country skiing,simen hegstad krueger,nor,men,combined 15+15k,gold,2018
peyongchang,skiing,cross country skiing,martin johnsrud sundby,nor,men,combined 15+15k,silver,2018
peyongchang,skiing,cross country skiing,hans christer holund,nor,men,combined 15+15k,bronze,2018
peyongchang,skiing,cross country skiing,johannes hoesflot klaebo,nor,men,sprint 1.5km,gold,2018
peyongchang,skiing,cross country skiing,federico pellegrino,ita,men,sprint 1.5km,silver,2018
peyongchang,skiing,cross country skiing,alexander bolshunov,rus,men,sprint 1.5km,bronze,2018
peyongchang,skiing,cross country skiing,martin johnsrud sundby,nor,men,team sprint,gold,2018
peyongchang,skiing,cross country skiing,johannes hoesflot klaebo,nor,men,team sprint,gold,2018
peyongchang,skiing,cross country skiing,denis spitsov,rus,men,team sprint,silver,2018
peyongchang,skiing,cross country skiing,alexander bolshunov,rus,men,team sprint,silver,2018
peyongchang,skiing,cross country skiing,maurice manificat,fra,men,team sprint,bronze,2018
peyongchang,skiing,cross country skiing,richard jouve,fra,men,team sprint,bronze,2018
peyongchang,skiing,cross country skiing,ragnhild haga,nor,women,10km,gold,2018
peyongchang,skiing,cross country skiing,charlotte kalla,swe,women,10km,silver,2018
peyongchang,skiing,cross country skiing,marit bjoergen,nor,women,10km,bronze,2018
peyongchang,skiing,cross country skiing,marit bjorgen,nor,women,30km,gold,2018
peyongchang,skiing,cross country skiing,krista parmakoski,fin,women,30km,silver,2018
peyongchang,skiing,cross country skiing,stina nilsson,swe,women,30km,bronze,2018
peyongchang,skiing,cross country skiing,ingvild flugstad oestberg,nor,women,4x5km relay,gold,2018
peyongchang,skiing,cross country skiing,astrid uhrenholdt jacobsen,nor,women,4x5km relay,gold,2018
peyongchang,skiing,cross country skiing,ragnhild haga,nor,women,4x5km relay,gold,2018
peyongchang,skiing,cross country skiing,marit bjoergen,nor,women,4x5km relay,gold,2018
peyongchang,skiing,cross country skiing,anna haag,swe,women,4x5km relay,silver,2018
peyongchang,skiing,cross country skiing,charlotte kalla,swe,women,4x5km relay,silver,2018
peyongchang,skiing,cross country skiing,ebba andersson,swe,women,4x5km relay,silver,2018
peyongchang,skiing,cross country skiing,stina nilsson,swe,women,4x5km relay,silver,2018
peyongchang,skiing,cross country skiing,natalia nepryaeva,rus,women,4x5km relay,bronze,2018
peyongchang,skiing,cross country skiing,yulia belorukova,rus,women,4x5km relay,bronze,2018
peyongchang,skiing,cross country skiing,anastasia sedova,rus,women,4x5km relay,bronze,2018
peyongchang,skiing,cross country skiing,anna nechaevskaya,rus,women,4x5km relay,bronze,2018
peyongchang,skiing,cross country skiing,charlotte kalla,swe,women,combined7.5+7.5,gold,2018
peyongchang,skiing,cross country skiing,marit bjoergen,nor,women,combined7.5+7.5,silver,2018
peyongchang,skiing,cross country skiing,krista parmakoski,fin,women,combined7.5+7.5,bronze,2018
peyongchang,skiing,cross country skiing,stina nilsson,swe,women,sprint 1.5km,gold,2018
peyongchang,skiing,cross country skiing,maiken caspersen falla,nor,women,sprint 1.5km,silver,2018
peyongchang,skiing,cross country skiing,yulia beloruko,rus,women,sprint 1.5km,bronze,2018
peyongchang,skiing,cross country skiing,kikkan randall,usa,women,team sprint,gold,2018
peyongchang,skiing,cross country skiing,jessica diggins,usa,women,team sprint,gold,2018
peyongchang,skiing,cross country skiing,charlotte kalla,swe,women,team sprint,silver,2018
peyongchang,skiing,cross country skiing,stina nilsson,swe,women,team sprint,silver,2018
peyongchang,skiing,cross country skiing,marit bjoergen,nor,women,team sprint,bronze,2018
peyongchang,skiing,cross country skiing,maiken caspersen falla,nor,women,team sprint,bronze,2018
peyongchang,skiing,freestyle skiing,oleksandr abramenko,ukr,men,aerials,gold,2018
peyongchang,skiing,freestyle skiing,jia zongyang,chn,men,aerials,silver,2018
peyongchang,skiing,freestyle skiing,ilia burov,rus,men,aerials,bronze,2018
peyongchang,skiing,freestyle skiing,mikael kingsbury,can,men,moguls,gold,2018
peyongchang,skiing,freestyle skiing,matt graham,aus,men,moguls,silver,2018
peyongchang,skiing,freestyle skiing,daichi hara,jpn,men,moguls,bronze,2018
peyongchang,skiing,freestyle skiing,brady leman,can,men,ski cross,gold,2018
peyongchang,skiing,freestyle skiing,marc bischofberger,sui,men,ski cross,silver,2018
peyongchang,skiing,freestyle skiing,sergey ridzik,rus,men,ski cross,bronze,2018
peyongchang,skiing,freestyle skiing,david wise,usa,men,ski halfpipe,gold,2018
peyongchang,skiing,freestyle skiing,alex ferreira,usa,men,ski halfpipe,silver,2018
peyongchang,skiing,freestyle skiing,nico porteous,nzl,men,ski halfpipe,bronze,2018
peyongchang,skiing,freestyle skiing,oystein braaten,nor,men,ski slopestyle,gold,2018
peyongchang,skiing,freestyle skiing,nick goepper,usa,men,ski slopestyle,silver,2018
peyongchang,skiing,freestyle skiing,alex beaulieu-marchand,can,men,ski slopestyle,bronze,2018
peyongchang,skiing,freestyle skiing,hanna huskova,blr,women,aerials,gold,2018
peyongchang,skiing,freestyle skiing,zhang xin,chn,women,aerials,silver,2018
peyongchang,skiing,freestyle skiing,kong fanyu,chn,women,aerials,bronze,2018
peyongchang,skiing,freestyle skiing,perrine laffont,fra,women,moguls,gold,2018
